query,results,precision,recall,f_score
680149551,"['681868804', '637191309', '635464285', '636119677', '634436265', '683437674', '638678291', '682514211', '636515215', '684110069']",0.09,0.012,0.021176470588235297
680248661,"['638138527', '637990711', '680080963', '636921453', '629699289', '632524411', '630644955', '637505397', '637916133', '681111757']",0.09,0.012,0.021176470588235297
680375485,"['635926519', '686577029', '681391013', '685100590', '680364981', '683503757', '636973491', '680989384', '635729045', '681996327']",0.0,0.0,0.0
680413621,"['680483658', '635896393', '681291434', '636477423', '685176408', '636813299', '635945757', '684197809', '636938553', '635930795']",0.09,0.012,0.021176470588235297
680536048,"['636826155', '634436265', '682079246', '681597201', '683403422', '681546997', '684500967', '682531907', '680146079', '680247574']",0.0,0.0,0.0
680766873,"['681015383', '683539530', '684315082', '681340758', '682556784', '683178881', '685141965', '681316268', '682834837', '681847268']",0.0,0.0,0.0
680906068,"['681111757', '636373875', '638223997', '639040599', '637036761', '634986231', '681313225', '682167267', '635942685', '638918513']",0.36,0.048,0.08470588235294119
681105928,"['636983865', '681279314', '636370639', '637505397', '635837319', '680195553', '680536048', '639040599', '637414593', '638678291']",0.18,0.024,0.04235294117647059
681135214,"['636603049', '634688071', '637955147', '637030693', '638037927', '681279314', '637990711', '638138527', '680195553', '634986231']",0.09,0.012,0.021176470588235297
681193037,"['635837319', '625415739', '634997759', '684398266', '685099686', '638138527', '630913599', '685017053', '638678291', '637490451']",0.0,0.0,0.0
681220853,"['682029407', '637933855', '683377754', '638835721', '636603049', '682722028', '634575665', '636762725', '684414085', '636842053']",0.0,0.0,0.0
681265007,"['684222628', '683936849', '687210228', '686042757', '683313195', '685491749', '687251569', '681554632', '636501567', '637017845']",0.0,0.0,0.0
681269310,"['637284695', '625371033', '634708693', '638918513', '685030938', '634041903', '639063637', '634778469', '631191389', '636362817']",0.09,0.012,0.021176470588235297
681364603,"['638596331', '684970116', '630812675', '635768685', '638471613', '682552663', '633056219', '684434442', '681473084', '628262921']",0.0,0.0,0.0
681421415,"['680678131', '637490451', '632115053', '680639107', '684264416', '636876659', '630103275', '634600851', '637862073', '632892063']",0.0,0.0,0.0
681477960,"['682334423', '632524411', '629892769', '632771255', '629125497', '630220679', '632446711', '629809367', '638015439', '630644955']",0.0,0.0,0.0
681899558,"['636603049', '637916133', '638084361', '638138527', '682738734', '635741769', '637845691', '636124989', '636370639', '634436265']",0.09,0.012,0.021176470588235297
684103299,"['682738734', '681605299', '638918513', '636603049', '682029407', '634688071', '638138527', '625473607', '637916133', '633526427']",0.09,0.012,0.021176470588235297
684253438,"['684968837', '685673366', '684256541', '683478475', '634632557', '682745634', '684566893', '684084934', '636983865', '636985217']",0.0,0.0,0.0
686814946,"['686097234', '687099161', '685933592', '687380390', '686372786', '686588327', '686050837', '686184640', '686654886', '687064562']",0.0,0.0,0.0
681925320,"['621449735', '682594924', '621326489', '681025025', '681669473', '629736495', '630561785', '681409989', '622042725', '635593057']",0.0,0.0,0.0
682165356,"['681888396', '686251394', '680446756', '636755911', '628994013', '637637435', '628356399', '630235583', '636124871', '638884031']",0.0,0.0,0.0
682178965,"['628994013', '680793783', '683619335', '682205400', '682819685', '682511156', '632924929', '629789185', '628098933', '680844484']",0.18,0.031034482758620696,0.05294117647058824
682186729,"['683497926', '631441607', '638870239', '638884031', '627533419', '683383051', '683986967', '684852630', '634307173', '627785267']",0.09,0.015517241379310348,0.02647058823529412
682189553,"['634660811', '639206387', '682819685', '681127878', '636615355', '683383051', '682594924', '683106213', '681391520', '682354621']",0.18,0.03103448275862069,0.052941176470588235
682205220,"['680831496', '637175201', '683434899', '635130765', '628015463', '628994013', '684852630', '631441607', '627805407', '634307173']",0.0,0.0,0.0
682205400,"['682338992', '681177268', '627785267', '627832461', '684092163', '635164677', '632431257', '682475472', '682386023', '635014163']",0.27,0.04655172413793103,0.07941176470588235
682223401,"['635013447', '634698661', '681888396', '627533419', '683795607', '682186729', '682483906', '680833727', '680393213', '639182629']",0.18,0.031034482758620696,0.05294117647058824
682229022,"['684392219', '680831496', '630423443', '628822915', '635164677', '682205400', '684042590', '683145093', '627832461', '638343859']",0.18,0.031034482758620696,0.05294117647058824
682259340,"['681660570', '624143615', '682264537', '683908497', '621585599', '680111343', '637442883', '638616907', '685142130', '684107678']",0.18,0.03103448275862069,0.052941176470588235
682264537,"['684392219', '684432195', '632431257', '635184165', '681812600', '682511156', '682551356', '684167512', '680182225', '622036069']",0.09,0.015517241379310348,0.02647058823529412
682276013,"['628994013', '686251394', '682205400', '627785267', '684212829', '685634357', '684017264', '633132645', '627533419', '682831331']",0.18,0.03103448275862069,0.052941176470588235
682329422,"['634755545', '681297096', '628994013', '629531277', '683144138', '631055719', '628330847', '628356399', '633020789', '680506131']",0.09,0.015517241379310348,0.02647058823529412
682335650,"['683523519', '636101821', '684960813', '637175201', '632924929', '681156693', '636674473', '638488657', '685322022', '636570261']",0.09,0.015517241379310348,0.02647058823529412
682386023,"['624803495', '682257874', '627988749', '684862064', '683144138', '681660570', '635164677', '681900837', '683141090', '626948073']",0.09,0.015517241379310348,0.02647058823529412
682475472,"['687094721', '633132645', '624024847', '682265016', '619490009', '637207283', '622230403', '682354621', '684092163', '636294639']",0.09,0.015517241379310348,0.02647058823529412
682528047,"['636123915', '684925015', '685407723', '630654219', '636669389', '684606214', '680905082', '636823109', '630392119', '683987065']",0.0,0.0,0.0
682610514,"['687397376', '681026020', '683986967', '628283983', '684886785', '682301268', '638488657', '636156845', '686239990', '628901303']",0.09,0.015517241379310348,0.02647058823529412
682645730,"['681888396', '682165356', '682483906', '680833727', '680831496', '638884031', '683795607', '637425735', '636124871', '635603721']",0.18,0.03103448275862069,0.052941176470588235
682723552,"['684781769', '628901525', '681818120', '620828459', '637430199', '682229022', '630551601', '638217413', '684141520', '629017233']",0.09,0.015517241379310348,0.02647058823529412
682819685,"['684865302', '628994013', '620810039', '680819857', '683118678', '686228261', '681127878', '634546787', '632924929', '638616169']",0.0,0.0,0.0
682831331,"['627785267', '680831496', '682276013', '621505515', '682205400', '625375561', '627533419', '627779911', '627988749', '627800447']",0.18,0.031034482758620696,0.05294117647058824
682842195,"['681567543', '683106213', '628994013', '684212829', '636040965', '683516068', '684412791', '636091053', '680506131', '682265016']",0.09,0.015517241379310348,0.02647058823529412
682852615,"['634108715', '637207283', '625938397', '620666561', '629415027', '637346645', '628994013', '685322022', '633137785', '685634357']",0.0,0.0,0.0
683000183,"['681067610', '680164190', '614436301', '632933053', '681888396', '634468669', '681583328', '635782197', '681001995', '628015463']",0.0,0.0,0.0
683105219,"['687032540', '684212829', '685634357', '683523519', '683383051', '630201671', '637194321', '623080221', '685593400', '633137785']",0.09,0.015517241379310348,0.02647058823529412
683106213,"['628994013', '636040965', '612249753', '684212829', '627779911', '628283983', '682265016', '634868697', '685506305', '682594924']",0.0,0.0,0.0
683144138,"['684960813', '628994013', '684212829', '636540803', '638884031', '619953761', '637668381', '635428155', '626386247', '632924929']",0.0,0.0,0.0
683208217,"['634243717', '685323479', '681812794', '683883963', '683880222', '629680841', '638297729', '634580535', '638670829', '614740205']",0.0,0.0,0.0
683523519,"['637207283', '619745187', '624024847', '633132645', '612249753', '629415027', '620426839', '625938397', '627000359', '684960813']",0.0,0.0,0.0
683749089,"['682205400', '682831331', '682223401', '682264537', '627785267', '685501272', '628283983', '622448511', '622636041', '684167512']",0.36,0.06206896551724139,0.10588235294117648
683760438,"['683986487', '685636113', '683856223', '681747252', '684276056', '680297567', '683473813', '680774394', '686407558', '680810866']",0.0,0.0,0.0
683795607,"['685676000', '680833727', '635464893', '681888396', '682483906', '682223401', '639182629', '639211025', '638884031', '627964473']",0.09,0.015517241379310348,0.02647058823529412
683835824,"['682165356', '635603721', '639182629', '639211025', '683191649', '682544221', '636124871', '628597129', '682483906', '683795607']",0.18,0.03103448275862069,0.052941176470588235
683986967,"['683497926', '627785267', '683383051', '628994013', '682205400', '631441607', '628283983', '625375561', '636124871', '683795607']",0.18,0.03103448275862069,0.052941176470588235
684008255,"['682165356', '626185263', '680831496', '684212829', '627785267', '626799195', '638884031', '625375561', '687322789', '636124871']",0.18,0.03103448275862069,0.052941176470588235
684031197,"['628994013', '625938397', '634801023', '635464893', '683795607', '681541429', '628283983', '626174851', '686908860', '687322789']",0.18,0.03103448275862069,0.052941176470588235
684078694,"['680787413', '681057225', '681880016', '680586223', '682116476', '683900716', '682872169', '684478418', '638548797', '682667030']",0.0,0.0,0.0
684107678,"['629415027', '619490009', '682475472', '628283983', '633555071', '620764039', '682092293', '619893681', '628556597', '629393255']",0.09,0.015517241379310348,0.02647058823529412
684140152,"['684912054', '621973157', '683106213', '680101861', '682674615', '684209635', '629415027', '621116349', '630201671', '636190465']",0.18,0.031034482758620696,0.05294117647058824
684204795,"['625938397', '684212829', '635464893', '684699600', '626867345', '686908860', '636239477', '682323114', '684529104', '634443861']",0.0,0.0,0.0
684262062,"['628791803', '621696005', '633132645', '682475472', '682165356', '625375561', '627804273', '635014163', '684886785', '681128214']",0.18,0.031034482758620696,0.05294117647058824
684392219,"['682229022', '682264537', '683145093', '636513927', '628078825', '681055891', '681409989', '629017233', '685593400', '686249145']",0.18,0.031034482758620696,0.05294117647058824
684405923,"['685877731', '685501272', '684750151', '638051803', '684831622', '684265514', '635953403', '681651464', '637905271', '685682758']",0.0,0.0,0.0
684548093,"['685353950', '680182225', '620478885', '635433909', '685309179', '628898241', '685144707', '681786618', '636619835', '629059023']",0.0,0.0,0.0
684677299,"['684802691', '624024847', '620886243', '636743641', '684865302', '628766003', '680819857', '681391520', '634594241', '635014163']",0.0,0.0,0.0
684815128,"['681536338', '684265514', '621674711', '686460539', '630423443', '683218595', '680506131', '622448511', '635577765', '683804020']",0.0,0.0,0.0
684912054,"['684140152', '684876728', '628994013', '686228261', '629415027', '684865302', '621773503', '620764039', '682674615', '680848247']",0.09,0.015517241379310348,0.02647058823529412
685122448,"['685353950', '682354621', '620810039', '682674615', '636067583', '680970578', '684167512', '636190465', '638775231', '685593400']",0.0,0.0,0.0
685141944,"['680692262', '623946261', '683877411', '627853937', '622636041', '637809835', '630015055', '624772619', '684042590', '623253907']",0.0,0.0,0.0
685380123,"['633132645', '685701299', '681055891', '621449735', '626948073', '635788897', '682582691', '686449694', '630816721', '682594924']",0.0,0.0,0.0
685713615,"['684014628', '680872609', '682783082', '684734349', '629086519', '684551323', '636012121', '680604289', '683724490', '683171493']",0.0,0.0,0.0
687322789,"['636101821', '627832461', '623933803', '619490009', '630824689', '682475472', '618954187', '633555071', '684126658', '683144138']",0.18,0.03103448275862069,0.052941176470588235
639262961,"['681772321', '681548602', '639008075', '681370504', '684219053', '685486186', '635967797', '682039041', '681771789', '684239641']",0.18,0.010714285714285714,0.020224719101123598
680903207,"['683398620', '627249101', '681450989', '685211240', '683598781', '622003255', '627867909', '683644062', '630735787', '636533479']",0.0,0.0,0.0
681021655,"['681857644', '638179923', '684351293', '684286655', '638130751', '681985106', '683856575', '682957305', '683579067', '636325631']",0.0,0.0,0.0
681038828,"['683870871', '639037409', '683875171', '683774766', '683878977', '683872300', '629904461', '685184177', '638121997', '683940910']",0.0,0.0,0.0
681118696,"['636343469', '683289082', '681996327', '681835003', '684265418', '682283469', '683503757', '684298812', '637580477', '682839079']",0.09,0.005357142857142857,0.010112359550561799
681123997,"['684017582', '681771086', '685356689', '682176219', '681944075', '684234747', '680641271', '680729365', '681901995', '683752065']",0.0,0.0,0.0
681124167,"['683888276', '681842360', '681444858', '684474136', '683935135', '680790189', '681769826', '684088142', '680893229', '680996850']",0.0,0.0,0.0
681125910,"['638460687', '681090304', '681998380', '681468922', '638771199', '680703141', '683166714', '683289082', '681709881', '681290435']",0.09,0.005357142857142857,0.010112359550561799
681169276,"['684032527', '681880969', '682426854', '681760813', '682422696', '685445174', '683437033', '682281573', '683514499', '681843641']",0.18,0.010714285714285713,0.020224719101123594
681177485,"['682513157', '681751485', '681735766', '682176304', '681880969', '681242290', '684205747', '682049898', '682559187', '681188392']",0.09,0.005357142857142857,0.010112359550561799
681189465,"['681709881', '682176304', '635466005', '682174387', '681515193', '681384207', '682094133', '684284973', '683166714', '682443963']",0.18,0.010714285714285714,0.020224719101123598
681194350,"['630561711', '637499729', '632069477', '628664331', '685271505', '685224491', '633094995', '681894310', '628832225', '684581205']",0.0,0.0,0.0
681220168,"['682222611', '638205111', '681709881', '630672231', '680517487', '633725529', '633064153', '638296901', '635466005', '683145873']",0.09,0.005357142857142857,0.010112359550561799
681221245,"['634273851', '683881084', '680232345', '638182889', '683871359', '638352115', '638337887', '638220479', '634207569', '634176023']",0.0,0.0,0.0
681228640,"['682075079', '683168973', '681854075', '620215517', '681709881', '622382683', '637980315', '681188392', '632786133', '681669837']",0.09,0.005357142857142857,0.010112359550561799
681250438,"['680817470', '638092791', '633025427', '681640065', '682299289', '638828643', '680427568', '681599843', '636485785', '682198379']",0.0,0.0,0.0
681259965,"['638042311', '638578941', '681372726', '681500708', '638108313', '683629860', '635932769', '638140309', '685184177', '638052553']",0.09,0.005357142857142857,0.010112359550561799
681300344,"['680504825', '630672231', '681220168', '680827642', '683880283', '630674437', '631996717', '639003939', '680517487', '633905955']",0.09,0.005357142857142857,0.010112359550561799
681325459,"['683872413', '683895266', '683910320', '638058433', '638294827', '685381571', '683876614', '684406604', '682950109', '638053307']",0.0,0.0,0.0
681362776,"['637775665', '634637717', '638205111', '633906071', '681639131', '633064153', '680504825', '683878076', '622490941', '630672231']",0.0,0.0,0.0
681366531,"['638125481', '629911005', '638634267', '682319627', '633078637', '633914315', '684411988', '636056505', '633078675', '684369021']",0.0,0.0,0.0
681370504,"['683886040', '635967797', '684219053', '632295575', '634789693', '681548602', '683447475', '680549795', '638378551', '682352763']",0.09,0.005357142857142857,0.010112359550561799
681372726,"['682372121', '683877265', '635466005', '639262961', '681370504', '631411911', '683380302', '629936859', '681639131', '684005908']",0.18,0.010714285714285714,0.020224719101123598
681378687,"['683828331', '681497854', '681577635', '681880969', '682530907', '683057075', '682876079', '685574666', '681344148', '684298812']",0.09,0.005357142857142857,0.010112359550561799
681384207,"['638125481', '680088303', '681709881', '630672231', '681323809', '631484755', '681464056', '630674437', '683878076', '638054041']",0.18,0.010714285714285714,0.020224719101123598
681388187,"['682309110', '683597425', '681045017', '683670209', '683893905', '682552273', '683408133', '681132514', '680227730', '684017582']",0.0,0.0,0.0
681392246,"['682460799', '638091375', '683872146', '684658014', '683925242', '683882203', '683881319', '638079813', '683881979', '683978264']",0.0,0.0,0.0
681416347,"['685184177', '638142943', '634511413', '683881511', '683924045', '634226155', '682093947', '683629860', '680225885', '627733073']",0.0,0.0,0.0
681464056,"['637775665', '638205111', '638838267', '681688749', '680504825', '680117421', '681384207', '681011667', '683938959', '630734663']",0.09,0.005357142857142857,0.010112359550561799
681501882,"['683881427', '638124059', '683872332', '683909633', '683873551', '633490221', '680236278', '684674755', '681626233', '638102075']",0.0,0.0,0.0
681504108,"['681362776', '681147316', '680223227', '630627055', '638461435', '638066927', '683865593', '683867189', '680225351', '681033727']",0.09,0.005357142857142857,0.010112359550561799
681548602,"['639262961', '681183479', '681289735', '681771789', '684219053', '681370504', '680812802', '638072237', '681038555', '681856629']",0.18,0.010714285714285714,0.020224719101123598
681590260,"['682006798', '684032527', '681725572', '682281573', '684819790', '684398311', '683279283', '681880969', '685769963', '681843641']",0.18,0.010714285714285713,0.020224719101123594
681621995,"['635128927', '682552721', '681638968', '635662947', '681030647', '684898329', '684146927', '680177177', '635304539', '683872577']",0.0,0.0,0.0
681670820,"['633729181', '682936510', '683080670', '684476348', '684298812', '681709881', '683166714', '681389872', '682176304', '681998380']",0.09,0.005357142857142857,0.010112359550561799
681698072,"['686167058', '682513157', '687210228', '683524207', '685557280', '684506417', '686372225', '682059694', '634552353', '683289082']",0.0,0.0,0.0
681709881,"['682176304', '635466005', '683166714', '638771199', '637580477', '685041504', '682807705', '638296901', '637728153', '683524207']",0.0,0.0,0.0
681775137,"['684032527', '686647512', '684492628', '681389872', '680858841', '683822106', '681843641', '685769963', '682559187', '638466509']",0.09,0.005357142857142857,0.010112359550561799
681787251,"['684284973', '682075079', '685837191', '632599631', '685411435', '629546181', '683145873', '636186907', '630614523', '683904496']",0.0,0.0,0.0
681805161,"['684006941', '682513157', '686372225', '682607455', '687210228', '624075493', '634552353', '684650526', '683002132', '685032267']",0.18,0.010714285714285714,0.020224719101123598
681843641,"['684549036', '682559187', '684032527', '633315957', '681835003', '683437033', '684520357', '681389872', '681880969', '683168973']",0.09,0.005357142857142857,0.010112359550561799
681851304,"['682461209', '681735766', '682420015', '684549036', '682559187', '682530907', '684222628', '681409092', '681389872', '682397126']",0.0,0.0,0.0
681880969,"['684032527', '680858841', '682281573', '682426854', '684549036', '685576308', '682006798', '683168973', '684819790', '681725572']",0.0,0.0,0.0
681934371,"['681671881', '684556567', '684710802', '684408130', '685597488', '683393706', '680954840', '685272829', '685791394', '684352536']",0.0,0.0,0.0
681946958,"['682847007', '635944281', '683726829', '637896507', '681366531', '683620431', '634656841', '633316923', '682976700', '682092466']",0.09,0.005357142857142857,0.010112359550561799
681978333,"['637576391', '682084330', '681533977', '682634413', '682851913', '683701668', '684683219', '681996327', '682670175', '685497335']",0.27,0.01607142857142857,0.03033707865168539
681996327,"['637580477', '682176304', '683289082', '681179632', '685557280', '681742903', '682425251', '683002132', '680469700', '683936849']",0.0,0.0,0.0
682068604,"['681709881', '682176304', '637580477', '683997740', '681012166', '634851541', '683171217', '680817470', '683649445', '638125435']",0.09,0.005357142857142857,0.010112359550561799
682145188,"['683088726', '638067467', '637744607', '681911446', '683888765', '633947761', '683878265', '682727143', '683869586', '680363708']",0.0,0.0,0.0
682205869,"['684769409', '681372726', '683874168', '682818911', '680866383', '634776737', '681772321', '631236215', '681709881', '683957144']",0.18,0.010714285714285714,0.020224719101123598
682291003,"['686577029', '684359480', '687218724', '683302579', '685270997', '683503757', '684718995', '684819790', '682554952', '682815866']",0.09,0.005357142857142857,0.010112359550561799
682292984,"['682513157', '683289082', '682545754', '685557280', '686372225', '682176304', '684519912', '682559187', '686588317', '682486091']",0.0,0.0,0.0
682350686,"['682559187', '685574666', '682390545', '682513157', '685359963', '680671265', '682530907', '681851304', '682397126', '681958449']",0.09,0.005357142857142857,0.010112359550561799
682487015,"['638466509', '686650930', '683168973', '684222628', '681221555', '683787924', '682876079', '683822106', '684492628', '633315957']",0.0,0.0,0.0
682546063,"['683875320', '684499677', '634637717', '685411435', '685277686', '682847448', '681638968', '638771199', '682043404', '637229095']",0.0,0.0,0.0
682550536,"['682215467', '684222628', '680387831', '682006798', '682634413', '682281573', '685822573', '683936849', '636754269', '683861569']",0.09,0.005357142857142857,0.010112359550561799
682554806,"['636343469', '682513157', '682176304', '684103278', '681751485', '682515849', '682880649', '682420015', '680643970', '682486091']",0.0,0.0,0.0
682607455,"['686588317', '684549036', '682559187', '682422696', '637447991', '682530907', '684222628', '684650526', '683437033', '681774080']",0.0,0.0,0.0
682634413,"['636754269', '682006798', '682281573', '682215467', '684222628', '684407301', '683861569', '684881963', '682550536', '638278925']",0.09,0.005357142857142857,0.010112359550561799
682670175,"['682006798', '681880969', '685769963', '680858841', '681775137', '681760813', '682634413', '683301419', '681389872', '684222628']",0.26999999999999996,0.01607142857142857,0.03033707865168539
682840669,"['638578941', '636705387', '684581705', '681998380', '683962421', '681996327', '636145799', '683881114', '683166714', '682176304']",0.09,0.005357142857142857,0.010112359550561799
682930199,"['685574666', '633315957', '685769963', '684222628', '634552353', '684030503', '685445174', '683437033', '682807705', '683235537']",0.09,0.005357142857142857,0.010112359550561799
682932319,"['637580477', '682425251', '680257250', '633107855', '637728737', '634486417', '684881963', '681179632', '682283469', '682083568']",0.0,0.0,0.0
683041517,"['638289589', '638060237', '682039041', '683784754', '683598129', '680916433', '684459903', '681507945', '681148694', '685346662']",0.0,0.0,0.0
683088176,"['683166714', '681709881', '634733513', '681012166', '682936510', '682178898', '682176304', '681996327', '637580477', '683822106']",0.18,0.010714285714285713,0.020224719101123594
683259400,"['683904110', '630674437', '633914315', '682552721', '685411435', '683166714', '683145873', '683865292', '629864539', '684739920']",0.0,0.0,0.0
683302579,"['686844542', '681880969', '686627617', '682167233', '681683420', '681843509', '681760813', '681861186', '681870311', '684819790']",0.09,0.005357142857142857,0.010112359550561799
683335734,"['682006798', '684220702', '682822916', '681661064', '682550536', '684881963', '681806274', '682215467', '682634413', '683861569']",0.18,0.010714285714285714,0.020224719101123598
683371059,"['638092791', '685629792', '681901843', '684398311', '682779419', '682244769', '683876465', '681880969', '636464343', '685644995']",0.09,0.005357142857142857,0.010112359550561799
683570270,"['682559187', '681835003', '684222628', '681735766', '681760813', '681843641', '685065644', '683787924', '681409092', '681851304']",0.18,0.010714285714285713,0.020224719101123594
683655437,"['638296901', '636186907', '685411435', '638771199', '633206255', '683869943', '686372225', '682372121', '684509120', '682214014']",0.0,0.0,0.0
683704178,"['683986107', '681188392', '684819790', '682176304', '685557280', '681440085', '682441265', '680563125', '686650930', '683281723']",0.0,0.0,0.0
683734459,"['684113168', '638060237', '683904390', '638360601', '682039041', '639017483', '635105857', '680177177', '682235248', '682235282']",0.0,0.0,0.0
683996370,"['685213696', '682559187', '684549036', '682756291', '681843641', '681497795', '684520357', '681880969', '683235537', '683168973']",0.18,0.010714285714285713,0.020224719101123594
684006941,"['681835003', '681805161', '686230543', '682505558', '682513157', '638894381', '635441083', '683872270', '684786384', '681185061']",0.09,0.005357142857142857,0.010112359550561799
684030503,"['684365554', '681835003', '684549036', '681843641', '684298812', '682559187', '633315957', '683235537', '684222628', '681880969']",0.18,0.010714285714285713,0.020224719101123594
684446246,"['682559187', '684819790', '681725572', '683437033', '681843641', '684520357', '684084151', '633315957', '683212319', '684032527']",0.09,0.005357142857142857,0.010112359550561799
685537489,"['687396055', '682215467', '682550536', '682006798', '682634413', '685822573', '681829706', '681276033', '682753168', '684084151']",0.18,0.010714285714285714,0.020224719101123598
685732401,"['681835003', '681179632', '683498640', '684222628', '681742903', '683936849', '680725273', '682559187', '684151109', '683029397']",0.0,0.0,0.0
687342819,"['685837191', '638125435', '684769409', '681843641', '682176304', '683997740', '681118696', '680544233', '637580477', '683633773']",0.18,0.010714285714285714,0.020224719101123598
628041175,"['685974008', '682610620', '636110327', '683039646', '635263057', '628124473', '683147648', '684331885', '686636189', '681424666']",0.45,0.10975609756097562,0.17647058823529413
628124473,"['635263057', '628041175', '635289841', '684331885', '626257353', '683312703', '681424666', '686636189', '684322186', '684658472']",0.45,0.10975609756097562,0.17647058823529413
629328137,"['635263057', '628041175', '681034680', '685770692', '682610620', '683147648', '636110327', '628025765', '682530567', '683256953']",0.45,0.10975609756097562,0.17647058823529413
630648363,"['632563609', '638869241', '685933634', '684331885', '628870625', '633936993', '684669758', '638876923', '628041175', '617444241']",0.18,0.04390243902439024,0.07058823529411766
631522359,"['680785495', '681306047', '638011035', '681565350', '680080519', '683698261', '681767133', '685581782', '681805360', '633427593']",0.09,0.02195121951219512,0.03529411764705883
632179435,"['684947298', '633606705', '632464211', '686250551', '685617927', '683945915', '635224423', '680918231', '681806358', '684272634']",0.0,0.0,0.0
632561931,"['684829873', '635579981', '634167845', '625236223', '634131699', '684946750', '684667971', '638783587', '636184437', '629655363']",0.0,0.0,0.0
632563609,"['687344319', '687305318', '682610620', '628025765', '635263057', '681424666', '628124473', '626257353', '684373763', '684838001']",0.36,0.08780487804878048,0.14117647058823532
633219133,"['631196893', '633122433', '683147648', '626650601', '682016224', '622104581', '685504739', '628124473', '681542994', '638329705']",0.09,0.02195121951219512,0.03529411764705883
635263057,"['683431392', '684231051', '623187385', '684073293', '632962809', '684212278', '618911913', '686017408', '633936993', '681235450']",0.09,0.02195121951219512,0.03529411764705883
636110327,"['687344319', '628041175', '682610620', '635263057', '634592267', '687305318', '681034680', '626257353', '681037014', '682490325']",0.45000000000000007,0.10975609756097562,0.17647058823529416
636355895,"['685477514', '685815178', '638334853', '633341403', '682377010', '682659622', '685183924', '682959014', '681317087', '629148423']",0.0,0.0,0.0
636931533,"['632891815', '637683385', '622744833', '626080027', '684243858', '628041175', '683275281', '682610620', '680080519', '683380696']",0.27,0.06585365853658537,0.10588235294117647
680080519,"['686636189', '681759536', '680637456', '682854599', '685142663', '683837915', '684658472', '628124473', '682742373', '636261499']",0.18,0.04390243902439024,0.07058823529411766
680482320,"['683796610', '628124473', '685221937', '681649724', '685378472', '684739386', '622104581', '684658472', '680885864', '636106503']",0.26999999999999996,0.06585365853658535,0.10588235294117646
680616008,"['636452227', '683039646', '682006477', '681424666', '628124473', '684658472', '637362749', '685418554', '632563609', '626367021']",0.36,0.08780487804878048,0.14117647058823532
680784057,"['628041175', '682610620', '681424666', '682490325', '628124473', '682079338', '628025765', '683415989', '683147648', '683431392']",0.63,0.15365853658536582,0.2470588235294117
681037014,"['636110327', '686937075', '638630043', '680549370', '683591085', '684658472', '684644915', '682490325', '685430441', '686711388']",0.26999999999999996,0.06585365853658535,0.10588235294117646
681424666,"['687344319', '628041175', '626257353', '682610620', '628124473', '632338355', '683431392', '687211400', '628025765', '681034680']",0.36,0.08780487804878048,0.14117647058823532
681503314,"['682104321', '681661430', '685516086', '637940553', '625540031', '637297633', '682668055', '681056574', '685391305', '636921599']",0.0,0.0,0.0
681888267,"['635263057', '682610620', '635289841', '628041175', '636452227', '683469910', '681034680', '684838001', '684658472', '683962638']",0.45,0.10975609756097562,0.17647058823529413
682079338,"['622104581', '684051556', '685290753', '630428589', '683796610', '636360241', '684946592', '684646353', '682188853', '682863625']",0.0,0.0,0.0
682165886,"['634144899', '631204789', '683309870', '632962809', '683739322', '628041175', '683315726', '682610620', '682589496', '684946592']",0.18,0.04390243902439024,0.07058823529411766
682181125,"['636110327', '681948348', '628041175', '683426128', '682490325', '684331885', '685195876', '683962638', '681037014', '681034680']",0.36,0.08780487804878048,0.14117647058823532
682383118,"['685195876', '635127539', '684110505', '685463828', '683025824', '637353205', '683964475', '685933634', '681963482', '682014047']",0.0,0.0,0.0
682490325,"['636110327', '628025765', '628041175', '684131903', '682610620', '683069184', '686636189', '681034680', '635263057', '632338355']",0.36,0.08780487804878048,0.14117647058823532
682530567,"['685770692', '683147648', '684373763', '684284425', '683312703', '628124473', '680784057', '621992483', '628977583', '638311361']",0.18,0.04390243902439024,0.07058823529411766
682610620,"['685974008', '628041175', '635263057', '681034680', '683962638', '633122433', '683431392', '685933634', '684331885', '628025765']",0.26999999999999996,0.06585365853658535,0.10588235294117646
682650056,"['683796519', '683962638', '628041175', '621926315', '635409787', '627959861', '681366154', '682832730', '681424666', '624638639']",0.18,0.04390243902439024,0.07058823529411766
682657361,"['687344319', '683069184', '682490325', '681509235', '636110327', '682610620', '680784057', '681034680', '686636189', '632338355']",0.36,0.08780487804878048,0.14117647058823532
683431392,"['683147648', '635263057', '684442326', '681424666', '626257353', '628041175', '684838001', '682610620', '684073293', '684183463']",0.36,0.08780487804878048,0.14117647058823532
683469910,"['686281340', '635263057', '680784057', '620142801', '683431392', '683820743', '628124473', '619777471', '625133061', '635112789']",0.45,0.10975609756097562,0.17647058823529413
684059764,"['682084189', '683883071', '684838001', '685392392', '635263057', '636452227', '628977583', '628124473', '684322186', '683962638']",0.27,0.06585365853658537,0.10588235294117647
684322186,"['628124473', '683962638', '684658472', '638383821', '685770692', '685441411', '683312703', '686636189', '628977583', '685933634']",0.18,0.04390243902439024,0.07058823529411766
684577720,"['683300373', '686102928', '685556247', '630492053', '682110959', '637949743', '629578445', '684660524', '682043816', '684702941']",0.0,0.0,0.0
684658472,"['686281340', '686636189', '628041175', '686937075', '684331885', '628124473', '685770692', '684922608', '680080519', '684373763']",0.35999999999999993,0.08780487804878047,0.14117647058823526
